StationName	EventNum	FibreHit	Total Energy Deposit [MeV]	True PosX [mm]	True PosY [mm]	True PosZ [mm]	Station Depth [mm]	Time [ns]
St2_H	7078	266	0.196231	7.77754	-1.00131	101.613	251.776	1.70925
St2_H	7079	230	0.1754	-0.347128	6.39153	101.628	251.776	1.72851
St2_H	7080	271	0.124387	4.91198	-5.72965	101.8	251.776	1.69295
St2_H	7081	240	0.17725	1.87336	4.57692	101.582	251.776	1.71567
St2_H	7082	265	0.201618	5.86898	-2.4703	101.802	251.776	1.72147
St2_H	7083	268	0.166797	5.60551	-3.73687	101.607	251.776	1.74643
St2_H	7086	261	0.324193	5.38577	-1.09924	101.75	251.776	1.70772
St2_H	7089	271	0.281118	4.03221	-6.8423	101.768	251.776	1.7037
St2_H	7090	285	0.352444	3.90192	-12.7852	101.794	251.776	1.74302
St2_H	7092	351	0.303826	12.6806	-32.5261	101.765	251.776	1.74836
St2_H	7093	175	0.321523	12.824	43.3912	101.757	251.776	1.79243
St2_H	7094	290	0.335798	6.21772	-12.7999	101.555	251.776	1.72539
St2_H	7095	265	0.242912	4.78965	-3.47716	101.761	251.776	1.71976
St2_H	7097	262	0.25142	1.01655	-5.86342	101.553	251.776	1.7233
St2_H	7098	295	0.136256	9.59222	-11.4011	101.801	251.776	1.71325
St2_H	7099	265	0.0257563	7.50484	-0.515234	101.859	251.776	1.70819
St2_H	7102	264	0.269509	-0.087539	-7.91171	101.559	251.776	1.7006
St2_H	7103	274	0.298811	9.2867	-2.77494	101.552	251.776	1.70765
St2_H	7106	252	0.300185	6.70504	4.13354	101.552	251.776	1.73732
St2_H	7107	260	0.201357	4.90825	-1.00475	101.589	251.776	1.71774
St2_H	7108	257	0.158969	1.57528	-3.31727	101.806	251.776	1.70489
St2_H	7110	258	0.18118	8.50869	3.2303	101.575	251.776	1.7114
St2_H	7111	227	0.23704	-0.0098769	8.09916	101.766	251.776	1.71751
St2_H	7112	250	0.266344	2.06323	0.343051	101.552	251.776	1.71322
St2_H	7114	234	0.366326	20.1151	25.1727	101.584	251.776	1.8009
St2_H	7115	255	0.239911	8.32709	4.4785	101.752	251.776	1.70276
St2_H	7116	256	0.293425	5.60896	1.28722	101.552	251.776	1.71167
St2_H	7117	249	0.259154	-2.32788	-3.55559	101.759	251.776	1.7103
St2_H	7118	256	0.308172	7.02262	2.68974	101.553	251.776	1.73461
St2_H	7119	300	0.304453	-4.92385	-28.2765	101.559	251.776	1.74635
St2_H	7120	264	0.22398	3.5392	-4.09612	101.591	251.776	1.71433
St2_H	7123	285	0.279702	7.12635	-9.60568	101.767	251.776	1.70363
St2_H	7124	256	0.309081	1.30775	-2.97038	101.554	251.776	1.71294
St2_H	7125	272	0.190466	8.152	-2.91434	101.609	251.776	1.72447
St2_H	7128	253	0.190423	1.56215	-1.58478	101.788	251.776	1.72221
St2_H	7129	263	0.27677	4.17627	-3.08809	101.76	251.776	1.70973
St2_H	7130	243	0.255855	1.42778	2.76209	101.753	251.776	1.71111
St2_H	7131	322	0.318859	-15.0916	-47.835	101.555	251.776	1.79422
St2_H	7132	260	0.236682	8.16508	2.04998	101.564	251.776	1.71139
St2_H	7133	247	0.235392	1.32523	0.7661	101.789	251.776	1.72129
St2_H	7134	274	0.111809	5.98021	-5.93817	101.622	251.776	1.71622
St2_H	7135	282	0.217265	7.52897	-8.12068	101.586	251.776	1.71982
St2_H	7136	277	0.146468	7.84334	-5.66368	101.795	251.776	1.72308
St2_H	7137	262	0.107036	8.22161	1.48037	101.624	251.776	1.69861
St2_H	7139	296	0.212233	15.976	-5.73069	101.6	251.776	1.80863
St2_H	7139	297	0.593233	16.0492	-5.78583	101.827	251.776	1.81303
St2_H	7140	258	0.211231	7.31001	1.99587	101.599	251.776	1.71147
St2_H	7141	265	0.243909	6.03655	-2.06428	101.769	251.776	1.72256
St2_H	7143	242	0.254896	-0.28838	1.5001	101.56	251.776	1.71998
St2_H	7145	234	0.344753	0.529344	5.6448	101.559	251.776	1.72144
St2_H	7146	273	0.249621	10.4652	-1.25868	101.763	251.776	1.72813
St2_H	7147	278	0.0714812	9.34092	-4.2906	101.646	251.776	1.7235
St2_H	7148	258	0.34143	2.13826	-3.05983	101.553	251.776	1.73647
St2_H	7150	274	0.254257	15.7999	3.65216	101.562	251.776	1.72417
St2_H	7152	260	0.0407137	4.95018	-0.958252	101.592	251.776	1.70914
St2_H	7152	260	1.70723	4.95036	-0.958408	101.629	251.776	1.70951
St2_H	7152	260	0.0634099	4.95036	-0.958408	101.629	251.776	1.70951
St2_H	7152	259	0.298837	4.83747	-0.913683	101.802	251.776	1.71185
St2_H	7153	151	0.345816	-39.7435	1.19408	101.753	251.776	1.77521
St2_H	7157	268	0.108652	7.14086	-2.51516	101.635	251.776	1.72443
St2_H	7158	279	0.197367	8.99659	-5.35586	101.782	251.776	1.73912
St2_H	7159	348	0.192606	26.0833	-17.7607	101.613	251.776	1.74289
St2_H	7160	248	0.228332	0.947495	0.150483	101.561	251.776	1.71235
St2_H	7161	262	0.313599	1.91254	-4.91588	101.563	251.776	1.71171
St2_H	7163	246	0.107097	-2.31958	-2.1624	101.62	251.776	1.72721
St2_H	7164	268	0.287919	3.1544	-6.2554	101.565	251.776	1.7184
St2_H	7165	262	0.284142	8.60518	1.72064	101.552	251.776	1.71023
St2_H	7166	260	0.187377	5.33199	-0.836202	101.592	251.776	1.72342
St2_H	7167	243	0.267924	-3.11867	-1.71209	101.779	251.776	1.7081
St2_H	7168	299	0.0163729	-1.26172	-24.2931	101.842	251.776	1.74818
St2_H	7169	296	0.360191	12.1881	-9.49298	101.581	251.776	1.72387
St2_H	7173	260	0.389975	4.97958	-1.12567	101.561	251.776	1.72995
St2_H	7174	248	0.210524	4.4206	3.66734	101.579	251.776	1.71343
St2_H	7175	277	0.25749	13.7729	0.362254	101.753	251.776	1.73667
St2_H	7176	275	0.339049	11.1358	-1.33174	101.753	251.776	1.71314
St2_H	7177	260	0.201874	10.7205	4.799	101.583	251.776	1.70729
St2_H	7178	251	0.278526	0.971033	-1.19926	101.75	251.776	1.70946
St2_H	7179	267	0.179568	0.407569	-8.50324	101.806	251.776	1.7355
St2_H	7181	261	0.234972	4.43137	-1.99322	101.754	251.776	1.70864
St2_H	7182	242	0.193245	4.65873	6.50496	101.586	251.776	1.70633
St2_H	7184	294	0.285386	10.9982	-9.60673	101.573	251.776	1.75328
St2_H	7185	275	0.24299	10.5245	-1.89665	101.766	251.776	1.72494
St2_H	7186	248	0.203645	1.89573	0.942792	101.569	251.776	1.69038
St2_H	7187	266	0.272094	10.1143	1.46093	101.553	251.776	1.71446
St2_H	7188	236	0.314554	2.93059	7.2916	101.556	251.776	1.71959
St2_H	7189	245	0.230237	3.26499	3.75213	101.756	251.776	1.72643
St2_H	7190	243	0.426313	-3.66827	-2.39746	101.751	251.776	1.72054
St2_H	7191	294	0.336203	8.8931	-11.8279	101.552	251.776	1.70616
St2_H	7193	264	0.159081	8.45791	0.825981	101.594	251.776	1.70327
St2_H	7196	255	0.185413	1.71541	-2.31496	101.807	251.776	1.73215
St2_H	7197	280	0.084045	7.69375	-7.13875	101.636	251.776	1.71911
St2_H	7199	260	0.253718	2.44805	-3.64143	101.557	251.776	1.70155
St2_H	7200	260	0.245894	10.7796	4.72191	101.553	251.776	1.71829
St2_H	7201	243	0.304644	6.38087	7.58481	101.767	251.776	1.70938
St2_H	7202	299	0.259003	17.6687	-5.04056	101.811	251.776	1.74173
St2_H	7203	234	0.330585	10.1439	15.2679	101.557	251.776	1.74475
St2_H	7205	262	0.15819	2.63619	-4.13226	101.594	251.776	1.69201
St2_H	7206	270	0.272235	3.91025	-6.42461	101.552	251.776	1.71421
St2_H	7208	233	0.173369	6.03184	11.7564	101.781	251.776	1.71019
St2_H	7210	273	0.178329	4.2918	-7.19379	101.823	251.776	1.72695
St2_H	7211	248	0.25019	2.98787	2.06334	101.56	251.776	1.70907
St2_H	7212	246	0.306658	-0.936579	-0.999081	101.56	251.776	1.71989
St2_H	7213	286	0.273104	15.4963	-1.80561	101.557	251.776	1.7251
St2_H	7214	240	0.247973	-0.401204	2.20519	101.552	251.776	1.72388
St2_H	7215	257	0.20364	11.8598	7.21149	101.77	251.776	1.71303
St2_H	7216	249	0.21075	4.72717	3.32781	101.775	251.776	1.71477
St2_H	7217	248	0.0979091	0.705249	-0.319792	101.627	251.776	1.69351
St2_H	7218	277	0.364348	4.04786	-9.2126	101.778	251.776	1.72264
St2_H	7219	238	0.204583	0.737992	4.3187	101.592	251.776	1.73488
St2_H	7221	251	0.278172	2.2397	-0.0372323	101.783	251.776	1.71259
St2_H	7221	252	2.30578	1.9312	-0.529019	101.763	251.776	1.74401
St2_H	7222	272	0.277664	1.75065	-9.47963	101.552	251.776	1.71972
St2_H	7224	260	0.176558	4.66195	-1.53926	101.628	251.776	1.72282
St2_H	7225	256	0.259342	-0.30442	-4.5943	101.553	251.776	1.72317
St2_H	7226	266	0.152755	8.00436	-0.769156	101.607	251.776	1.71213
St2_H	7228	253	0.263836	5.41889	2.32556	101.761	251.776	1.71944
St2_H	7232	252	0.0483713	-1.77394	-4.53124	101.641	251.776	1.72245
St2_H	7235	257	0.262174	5.84735	1.18855	101.766	251.776	1.70641
St2_H	7236	228	0.142618	0.755829	8.35461	101.632	251.776	1.71928
St2_H	7237	263	0.242412	-2.5194	-9.75346	101.771	251.776	1.74755
St2_H	7241	264	0.187574	5.73889	-1.87562	101.61	251.776	1.70979
St2_H	7242	285	0.174062	6.31507	-10.3525	101.814	251.776	1.73286
St2_H	7243	262	0.267201	5.00691	-2.03751	101.603	251.776	1.69315
St2_H	7244	257	0.294512	-2.14817	-6.84341	101.755	251.776	1.70474
St2_H	7246	244	0.425702	7.12269	8.06355	101.565	251.776	1.71122
St2_H	7247	240	0.136169	-5.29229	-2.85429	101.611	251.776	1.71692
St2_H	7248	361	0.261545	8.29705	-41.24	101.759	251.776	1.7628
St2_H	7250	244	0.337444	-0.713824	0.197153	101.557	251.776	1.70931
St2_H	7251	255	0.278112	6.09399	2.2947	101.765	251.776	1.7171
St2_H	7252	250	0.23086	2.4742	0.659429	101.569	251.776	1.71722
St2_H	7254	253	0.125486	6.54379	3.6933	101.838	251.776	1.73806
St2_H	7255	271	0.358543	7.86133	-2.83984	101.764	251.776	1.73481
St2_H	7258	284	0.33114	13.4842	-2.82924	101.564	251.776	1.73619
St2_H	7261	267	0.308092	5.07232	-4.03443	101.755	251.776	1.74182
St2_H	7262	263	0.15114	2.29078	-5.19733	101.815	251.776	1.72388
St2_H	7264	257	0.148759	-2.34792	-6.93543	101.818	251.776	1.71012
St2_H	7265	281	0.324068	-1.42405	-16.4881	101.752	251.776	1.71722
St2_H	7267	262	0.0803489	4.80143	-2.26535	101.633	251.776	1.72015
St2_H	7269	271	0.270676	10.7575	0.0369586	101.758	251.776	1.72718
St2_H	7270	249	0.2442	-3.46748	-4.66302	101.771	251.776	1.72603
St2_H	7271	269	0.150041	6.47641	-3.60398	101.821	251.776	1.72696
St2_H	7272	261	0.252427	3.1007	-3.46551	101.77	251.776	1.73239
St2_H	7273	245	0.333472	1.9257	2.40646	101.755	251.776	1.72477
St2_H	7276	270	0.291446	5.99041	-4.41898	101.559	251.776	1.7227
St2_H	7277	273	0.201776	17.1057	5.33726	101.785	251.776	1.73104
St2_H	7278	238	0.18033	-2.61762	0.978248	101.605	251.776	1.70939
St2_H	7279	258	0.161983	-0.0273141	-5.04723	101.618	251.776	1.72428
St2_H	7280	267	0.10061	8.55183	-0.338259	101.836	251.776	1.70756
St2_H	7282	226	0.201135	-3.73479	5.00743	101.582	251.776	1.72303
St2_H	7283	276	0.24728	9.74426	-3.18941	101.552	251.776	1.71058
St2_H	7284	265	0.311666	-0.448137	-8.52567	101.782	251.776	1.73603
St2_H	7285	253	0.191341	5.29839	2.38535	101.775	251.776	1.71094
St2_H	7286	261	0.244332	4.90961	-1.41031	101.809	251.776	1.72241
St2_H	7287	253	0.293394	4.44033	1.4587	101.753	251.776	1.72634
St2_H	7288	259	0.327088	5.91893	0.268372	101.754	251.776	1.71757
St2_H	7289	232	0.13207	7.46851	13.6491	101.602	251.776	1.72199
St2_H	7290	264	0.312177	-0.177508	-7.99486	101.558	251.776	1.71344
St2_H	7292	247	0.278887	4.19177	3.83933	101.763	251.776	1.7157
St2_H	7295	236	0.20807	-9.83137	-5.63921	101.586	251.776	1.71759
St2_H	7296	275	0.318963	10.3895	-2.03944	101.763	251.776	1.70756
St2_H	7298	280	0.384674	13.6913	-0.961025	101.552	251.776	1.71902
St2_H	7300	290	0.107265	9.46107	-9.35844	101.623	251.776	1.72427
St2_H	7301	273	0.203706	3.66915	-7.82885	101.807	251.776	1.7268
St2_H	7302	259	0.191225	6.23342	0.528506	101.771	251.776	1.70684
St2_H	7303	258	0.243957	5.73003	0.618884	101.561	251.776	1.72405
St2_H	7305	151	0.275844	-22.829	18.0461	101.773	251.776	1.75513
St2_H	7307	254	0.182105	5.01615	1.4139	101.612	251.776	1.71061
St2_H	7308	246	0.266536	2.40298	2.35917	101.556	251.776	1.72569
St2_H	7310	280	0.254507	8.30218	-6.35469	101.552	251.776	1.69439
St2_H	7312	246	0.312434	4.82114	4.77906	101.555	251.776	1.71981
St2_H	7313	277	0.180894	13.7933	0.571884	101.809	251.776	1.72526
St2_H	7314	246	0.133947	-2.98667	-3.15081	101.63	251.776	1.72523
St2_H	7318	237	0.437225	-1.68848	2.19049	101.75	251.776	1.7105
St2_H	7321	269	0.278379	2.5713	-7.33339	101.751	251.776	1.71471
St2_H	7323	223	0.289195	-3.45078	6.42362	101.754	251.776	1.73836
St2_H	7324	254	0.312843	3.27515	-0.240184	101.56	251.776	1.71574
St2_H	7325	252	0.238641	-4.66535	-7.15389	101.573	251.776	1.71062
St2_H	7328	255	0.254646	7.16299	3.43267	101.811	251.776	1.70732
St2_H	7331	244	0.274137	-2.22339	-1.42001	101.559	251.776	1.71635
St2_H	7333	244	0.047659	1.23848	1.92733	101.654	251.776	1.73527
St2_H	7335	261	0.211103	5.59877	-0.801921	101.76	251.776	1.68327
St2_H	7336	224	0.29898	-9.90189	-0.48048	101.561	251.776	1.73569
St2_H	7337	242	0.256889	-4.2622	-2.63195	101.571	251.776	1.72816
St2_H	7338	269	0.171197	5.55824	-4.51514	101.812	251.776	1.71216
St2_H	7339	257	0.142936	4.56658	-0.329477	101.81	251.776	1.71348
St2_H	7340	252	0.263948	7.93972	5.44738	101.572	251.776	1.71711
St2_H	7341	251	0.289791	0.349097	-1.8461	101.753	251.776	1.72279
St2_H	7342	220	0.0882426	-4.9004	6.47569	101.626	251.776	1.70978
St2_H	7343	266	0.117132	11.971	3.18081	101.629	251.776	1.70906
St2_H	7345	238	0.254668	4.80861	8.31504	101.558	251.776	1.69709
St2_H	7347	244	0.044614	0.836015	1.52258	101.666	251.776	1.70507
St2_H	7349	261	0.12373	0.721678	-5.59896	101.808	251.776	1.73073
St2_H	7351	246	0.0163241	3.6885	3.86432	101.664	251.776	1.71197
St2_H	7352	270	0.312629	8.6053	-1.73385	101.552	251.776	1.74007
St2_H	7354	264	0.130979	6.19343	-1.42407	101.607	251.776	1.69849
St2_H	7355	262	0.258311	9.10983	2.09104	101.583	251.776	1.70274
St2_H	7358	260	0.278387	4.62724	-1.42008	101.552	251.776	1.72317
St2_H	7359	301	0.289201	22.4874	-1.3183	101.764	251.776	1.73017
St2_H	7361	266	0.282164	2.81479	-5.86647	101.558	251.776	1.71089
St2_H	7362	264	0.16269	6.1407	-1.48709	101.597	251.776	1.70575
St2_H	7363	279	0.337122	8.13191	-6.10872	101.75	251.776	1.72602
St2_H	7364	245	0.316763	3.66396	4.12582	101.752	251.776	1.72487
St2_H	7365	267	0.35327	4.12135	-4.93796	101.75	251.776	1.69916
St2_H	7366	280	0.101562	8.81814	-5.67793	101.641	251.776	1.75772
St2_H	7367	248	0.28066	2.87074	2.05646	101.557	251.776	1.70139
St2_H	7369	278	0.336126	7.75734	-5.9466	101.573	251.776	1.71219
St2_H	7370	250	0.33463	0.0797588	-1.64735	101.552	251.776	1.72594
St2_H	7371	248	0.283663	2.88191	2.01198	101.552	251.776	1.73727
St2_H	7372	244	0.252357	-2.89725	-1.98482	101.557	251.776	1.71496
St2_H	7373	234	0.205502	1.97579	7.29392	101.602	251.776	1.72432
St2_H	7374	292	0.199647	21.6872	1.71346	101.594	251.776	1.73975
St2_H	7375	243	0.198913	4.96505	6.1416	101.782	251.776	1.70804
St2_H	7376	278	0.27091	11.082	-2.68413	101.555	251.776	1.74212
St2_H	7377	282	0.323548	10.8076	-4.71821	101.552	251.776	1.72288
St2_H	7378	245	0.20739	4.93258	5.24956	101.78	251.776	1.70313
St2_H	7379	260	0.121506	4.08736	-1.80431	101.607	251.776	1.70182
St2_H	7380	264	0.289306	0.898171	-6.88275	101.552	251.776	1.71699
St2_H	7382	261	0.293766	2.7384	-3.72948	101.75	251.776	1.706
St2_H	7384	283	0.30989	12.8092	-3.04866	101.773	251.776	1.73578
St2_H	7385	315	0.403556	55.7328	25.9269	101.754	251.776	1.82203
St2_H	7387	239	0.279591	-1.94642	1.13448	101.758	251.776	1.72074
St2_H	7389	338	0.077854	17.9535	-21.5526	101.673	251.776	1.75578
St2_H	7391	244	0.263501	2.65031	3.4768	101.554	251.776	1.70086
St2_H	7392	242	0.117339	-2.43195	-0.550359	101.618	251.776	1.71724
St2_H	7393	291	0.224364	11.3905	-8.06248	101.754	251.776	1.72903
St2_H	7394	204	0.223599	-5.31815	12.6891	101.578	251.776	1.73068
St2_H	7395	267	0.245407	9.3482	0.351437	101.758	251.776	1.70288
St2_H	7396	237	0.254245	3.49976	7.30622	101.762	251.776	1.72759
St2_H	7397	258	0.0397231	2.97809	-2.02417	101.654	251.776	1.70537
St2_H	7401	326	0.2487	10.9067	-23.5167	101.567	251.776	1.73581
St2_H	7402	285	0.309444	7.74647	-9.15391	101.763	251.776	1.74752
St2_H	7403	273	0.229589	8.87508	-2.64616	101.786	251.776	1.73259
St2_H	7404	251	0.142683	-1.12301	-3.43651	101.817	251.776	1.72952
St2_H	7408	285	0.128911	15.7714	-1.20024	101.808	251.776	1.74086
St2_H	7409	268	0.27609	-0.13884	-9.62632	101.552	251.776	1.71721
St2_H	7410	247	0.269649	1.84394	1.32094	101.768	251.776	1.71567
St2_H	7412	272	0.199927	7.65221	-3.42297	101.6	251.776	1.72601
St2_H	7414	257	0.327905	3.75778	-1.02028	101.752	251.776	1.70082
St2_H	7417	249	0.197728	6.36573	5.02843	101.754	251.776	1.69776
St2_H	7418	281	0.327647	4.56611	-10.4677	101.758	251.776	1.72226
St2_H	7419	254	0.278108	0.636978	-2.90523	101.57	251.776	1.73394
St2_H	7420	268	0.24931	9.60029	0.0687259	101.555	251.776	1.69487
St2_H	7421	316	0.165994	40.3425	10.0044	101.605	251.776	1.78725
St2_H	7423	257	0.240454	8.58286	3.86194	101.751	251.776	1.70096
St2_H	7426	262	0.402648	5.01132	-1.95365	101.56	251.776	1.73475
St2_H	7427	284	0.333274	9.39435	-7.04309	101.556	251.776	1.71096
St2_H	7430	270	0.113442	10.0253	-0.482231	101.617	251.776	1.72297
St2_H	7431	256	0.242053	3.46121	-0.813333	101.555	251.776	1.707
St2_H	7432	232	0.237869	-0.518094	5.54758	101.553	251.776	1.71854
St2_H	7433	254	0.295192	13.2884	9.71776	101.585	251.776	1.7182
St2_H	7435	266	0.283523	1.64563	-7.0856	101.576	251.776	1.7144
St2_H	7437	291	0.352293	10.2797	-9.13079	101.75	251.776	1.72204
St2_H	7438	222	0.97583	2.86365	13.2822	101.561	251.776	1.80585
St2_H	7438	221	2.06781	2.85962	13.5336	101.777	251.776	1.81539
St2_H	7438	221	2.2218	2.85196	13.6771	101.889	251.776	1.82177
St2_H	7438	250	0.845132	2.62893	1.06557	101.627	251.776	1.77557
St2_H	7439	262	0.324865	3.64649	-3.24554	101.552	251.776	1.68973
St2_H	7440	256	0.233493	6.08134	1.85326	101.567	251.776	1.71579
St2_H	7443	255	0.101989	4.70629	0.989329	101.83	251.776	1.74547
St2_H	7445	301	0.377668	29.3532	5.62275	101.75	251.776	1.73336
St2_H	7447	239	0.3045	-0.098031	2.87908	101.754	251.776	1.7254
St2_H	7448	254	0.351512	6.70923	3.24834	101.552	251.776	1.71043
St2_H	7449	273	0.238488	2.58219	-9.22156	101.819	251.776	1.70044
St2_H	7450	265	0.281495	5.23354	-2.92402	101.753	251.776	1.73546
St2_H	7451	249	0.302207	5.432	4.06403	101.761	251.776	1.72755
St2_H	7452	245	0.264473	3.50799	3.90236	101.753	251.776	1.71485
St2_H	7453	259	0.236017	-0.758866	-6.28489	101.764	251.776	1.7225
St2_H	7454	288	0.306414	-1.32937	-19.4092	101.554	251.776	1.73449
St2_H	7456	264	0.132455	6.17	-1.75474	101.625	251.776	1.70042
St2_H	7457	259	0.124238	-0.0569218	-5.49251	101.845	251.776	1.73375
St2_H	7459	238	0.276627	-2.05197	1.39399	101.552	251.776	1.7281
St2_H	7460	219	0.212582	-6.28866	5.22688	101.791	251.776	1.72365
St2_H	7461	280	0.299493	3.36723	-11.1707	101.59	251.776	1.71618
St2_H	7462	246	0.239514	-0.291634	-0.434881	101.604	251.776	1.70358
St2_H	7465	253	0.113342	-0.625781	-3.47909	101.832	251.776	1.70523
St2_H	7466	274	0.204731	5.68728	-6.52178	101.593	251.776	1.69617
St2_H	7467	253	0.277663	0.396388	-2.56066	101.758	251.776	1.72665
St2_H	7468	252	0.203236	3.72611	1.25223	101.581	251.776	1.7002
St2_H	7470	249	0.258103	10.1859	8.93219	101.753	251.776	1.72645
St2_H	7472	257	0.297663	3.21918	-1.60642	101.764	251.776	1.71998
St2_H	7473	256	0.247448	6.50808	2.18335	101.552	251.776	1.68617
St2_H	7474	269	0.354068	6.44529	-3.37045	101.774	251.776	1.7189
St2_H	7477	255	0.115587	6.23872	2.20245	101.814	251.776	1.73807
St2_H	7481	243	0.226125	-0.917985	0.334259	101.754	251.776	1.70157
St2_H	7482	250	0.165258	2.52395	0.65585	101.603	251.776	1.71155
St2_H	7483	275	0.156895	7.70562	-4.66124	101.8	251.776	1.70568
St2_H	7484	268	0.187498	4.419	-5.20202	101.593	251.776	1.6908
St2_H	7485	258	0.28686	8.72727	3.50556	101.556	251.776	1.71941
St2_H	7486	265	0.215836	5.6075	-2.49264	101.77	251.776	1.72538
St2_H	7487	272	0.284325	9.69875	-1.50367	101.552	251.776	1.69704
St2_H	7488	254	0.16858	9.02042	5.42999	101.6	251.776	1.69658
St2_H	7489	276	0.309591	10.9202	-1.95522	101.56	251.776	1.73436
St2_H	7490	263	0.180231	6.85022	-0.609558	101.788	251.776	1.71964
St2_H	7491	264	0.258638	3.31226	-4.51481	101.56	251.776	1.71669
St2_H	7492	279	0.143374	7.33079	-6.751	101.811	251.776	1.71807
St2_H	7494	262	0.074818	2.5547	-4.17987	101.635	251.776	1.70178
St2_H	7496	242	0.146342	0.654266	2.53006	101.611	251.776	1.71175
St2_H	7497	230	0.261165	-4.27465	2.60039	101.553	251.776	1.71052
St2_H	7499	244	0.280158	1.379	2.15264	101.569	251.776	1.7169
St2_H	7501	270	0.0345448	0.660805	-9.86587	101.657	251.776	1.7138
St2_H	7502	250	0.45015	1.03482	-0.620692	101.562	251.776	1.70634
St2_H	7503	257	0.128158	-0.39271	-4.98043	101.818	251.776	1.71967
St2_H	7505	242	0.283069	-0.798261	1.00455	101.564	251.776	1.72733
St2_H	7506	249	0.231703	8.58648	7.33407	101.754	251.776	1.70676
St2_H	7507	244	0.273074	1.32396	2.23345	101.556	251.776	1.7139
St2_H	7509	287	0.2452	15.2355	-2.39575	101.756	251.776	1.7026
St2_H	7511	277	0.31083	18.3503	4.96921	101.75	251.776	1.7321
St2_H	7512	245	0.295826	0.993033	1.40566	101.751	251.776	1.70355
St2_H	7515	275	0.122335	9.56938	-3.08143	101.801	251.776	1.71512
St2_H	7516	268	0.034901	9.92377	0.260919	101.653	251.776	1.70964
St2_H	7517	251	0.290311	5.33719	3.28884	101.776	251.776	1.73289
St2_H	7519	275	0.257881	10.3402	-2.09533	101.761	251.776	1.70329
St2_H	7520	261	0.248282	2.22339	-4.34784	101.773	251.776	1.69703
St2_H	7522	257	0.300363	7.95412	3.18349	101.751	251.776	1.71521
St2_H	7524	263	0.129799	3.95694	-3.53374	101.819	251.776	1.72569
St2_H	7525	264	0.198399	6.90824	-0.729737	101.589	251.776	1.71796
St2_H	7528	254	0.139697	9.15428	5.86108	101.62	251.776	1.6916
St2_H	7530	338	0.551001	9.46034	-30.2891	101.561	251.776	1.87485
St2_H	7530	339	0.336742	9.51476	-30.4229	101.869	251.776	1.88047
St2_H	7531	259	0.309088	4.10053	-1.57421	101.759	251.776	1.70957
St2_H	7533	272	0.166978	4.57288	-6.50749	101.596	251.776	1.70633
St2_H	7534	255	0.143115	6.49488	2.46104	101.811	251.776	1.71858
St2_H	7535	243	0.287425	-0.667629	0.561711	101.759	251.776	1.71152
St2_H	7536	241	0.236202	2.33718	4.62733	101.793	251.776	1.72165
St2_H	7537	248	0.201728	2.75009	2.00621	101.584	251.776	1.73164
St2_H	7538	261	0.23161	9.1995	2.76849	101.753	251.776	1.71582
St2_H	7540	250	0.221538	1.00154	-0.675559	101.557	251.776	1.71075
St2_H	7543	238	0.388463	2.5485	5.99725	101.552	251.776	1.74988
St2_H	7544	273	0.0736999	9.55361	-1.92221	101.841	251.776	1.70131
St2_H	7545	256	0.223538	2.75349	-1.57953	101.553	251.776	1.71477
St2_H	7547	273	0.159156	18.6953	6.90731	101.8	251.776	1.71412
St2_H	7548	254	0.0265296	15.1506	11.5249	101.659	251.776	1.70218
St2_H	7550	262	0.264915	2.72482	-4.0894	101.568	251.776	1.70063
St2_H	7552	260	0.199439	3.56114	-2.609	101.593	251.776	1.70555
St2_H	7556	259	0.236594	3.80097	-1.71066	101.77	251.776	1.73982
St2_H	7557	263	0.259132	6.18194	-1.2309	101.764	251.776	1.73894
St2_H	7558	265	0.29376	8.72379	0.528164	101.75	251.776	1.73006
St2_H	7560	261	0.151392	5.92077	-0.399011	101.809	251.776	1.71773
St2_H	7561	284	0.276187	10.2402	-6.24717	101.572	251.776	1.71516
St2_H	7563	255	0.307033	2.26837	-1.51115	101.773	251.776	1.73647
St2_H	7564	326	0.224835	29.3516	-5.04066	101.582	251.776	1.73473
St2_H	7566	227	0.18103	1.29752	9.57574	101.765	251.776	1.69568
St2_H	7570	246	0.0962572	-0.0989872	0.072148	101.645	251.776	1.71341
St2_H	7571	276	0.102622	5.20373	-7.57101	101.633	251.776	1.72874
St2_H	7572	283	0.292337	5.94196	-10.0397	101.751	251.776	1.71121
St2_H	7573	248	0.25121	2.85806	1.8435	101.613	251.776	1.72234
St2_H	7574	258	0.272598	7.6863	2.4801	101.554	251.776	1.71675
St2_H	7575	242	0.291622	0.388373	2.20582	101.57	251.776	1.72612
St2_H	7576	283	0.23464	6.26614	-9.58148	101.778	251.776	1.72914
St2_H	7577	256	0.164867	3.97459	-0.218573	101.585	251.776	1.70027
St2_H	7579	268	0.146009	8.3856	-1.24583	101.602	251.776	1.71519
St2_H	7581	259	0.358883	5.10751	-0.477546	101.751	251.776	1.72501
St2_H	7587	270	0.301782	15.1784	4.80938	101.552	251.776	1.72121
St2_H	7588	298	0.716444	-5.45227	-27.9154	101.554	251.776	1.85047
St2_H	7589	254	0.281626	2.61989	-0.891823	101.559	251.776	1.72631
St2_H	7590	335	0.110151	27.9104	-10.3173	101.823	251.776	1.72074
St2_H	7592	277	0.0718476	7.56435	-5.63338	101.852	251.776	1.72687
St2_H	7594	229	0.196687	-5.97853	1.46216	101.776	251.776	1.7314
St2_H	7597	238	0.257126	-2.64767	0.883301	101.565	251.776	1.71252
