"z,"	"dz,"	"T,"	"yPln,"	"dV,"	"yi,"	"y,"	"E,"	"p,"	"relbeta,"	"relgamma,"	relgamma*relbeta
0	0.03003003	206.1816942	1.26E-05	0.000943658	5.085255949	5388.874017	1144.451694	655.3007611	0.572589271	1.219746655	0.698413848
0.03003003	0.03003003	206.0542587	1.26E-05	0.000943659	5.085549248	5389.183949	1144.324259	655.0781755	0.572458524	1.219610836	0.698176618
0.06006006	0.03003003	205.9267624	1.26E-05	0.000943659	5.085844327	5389.495765	1144.196762	654.8554331	0.57232764	1.219474951	0.697939221
0.09009009	0.03003003	205.7992053	1.26E-05	0.000943659	5.086141189	5389.809469	1144.069205	654.6325333	0.572196621	1.219339002	0.697701657
0.12012012	0.03003003	205.6715873	1.26E-05	0.000943659	5.086439842	5390.125068	1143.941587	654.4094761	0.572065465	1.219202988	0.697463924
0.15015015	0.03003003	205.5439084	1.26E-05	0.000943659	5.086740289	5390.442567	1143.813908	654.186261	0.571934172	1.219066909	0.697226023
0.18018018	0.03003003	205.4161683	1.26E-05	0.000943659	5.087042536	5390.761973	1143.686168	653.9628878	0.571802743	1.218930764	0.696987954
0.21021021	0.03003003	205.288367	1.26E-05	0.000943659	5.087346589	5391.083291	1143.558367	653.7393562	0.571671176	1.218794555	0.696749716
0.24024024	0.03003003	205.1605044	1.26E-05	0.00094366	5.087652454	5391.406526	1143.430504	653.5156659	0.571539471	1.21865828	0.696511309
0.27027027	0.03003003	205.0325805	1.26E-05	0.00094366	5.087960136	5391.731685	1143.30258	653.2918166	0.571407629	1.21852194	0.696272732
0.3003003	0.03003003	204.904595	1.26E-05	0.00094366	5.088269639	5392.058774	1143.174595	653.067808	0.571275648	1.218385534	0.696033986
0.33033033	0.03003003	204.776548	1.27E-05	0.00094366	5.088580971	5392.387798	1143.046548	652.8436397	0.571143529	1.218249063	0.695795069
0.36036036	0.03003003	204.6484393	1.27E-05	0.00094366	5.088894137	5392.718764	1142.918439	652.6193116	0.571011272	1.218112525	0.695555982
0.39039039	0.03003003	204.5202688	1.27E-05	0.00094366	5.089209141	5393.051676	1142.790269	652.3948233	0.570878875	1.217975922	0.695316725
0.42042042	0.03003003	204.3920364	1.27E-05	0.000943661	5.08952599	5393.386542	1142.662036	652.1701745	0.570746339	1.217839254	0.695077296
0.45045045	0.03003003	204.263742	1.27E-05	0.000943661	5.08984469	5393.723367	1142.533742	651.9453649	0.570613664	1.217702519	0.694837696
0.48048048	0.03003003	204.1353856	1.27E-05	0.000943661	5.090165246	5394.062157	1142.405386	651.7203942	0.570480849	1.217565717	0.694597924
0.510510511	0.03003003	204.006967	1.27E-05	0.000943661	5.090487663	5394.402919	1142.276967	651.4952621	0.570347894	1.21742885	0.69435798
0.540540541	0.03003003	203.8784861	1.27E-05	0.000943661	5.090811948	5394.745657	1142.148486	651.2699682	0.570214798	1.217291916	0.694117864
0.570570571	0.03003003	203.7499429	1.27E-05	0.000943661	5.091138106	5395.090379	1142.019943	651.0445124	0.570081562	1.217154916	0.693877575
0.600600601	0.03003003	203.6213372	1.27E-05	0.000943661	5.091466143	5395.43709	1141.891337	650.8188942	0.569948184	1.217017849	0.693637113
0.630630631	0.03003003	203.4926689	1.27E-05	0.000943662	5.091796065	5395.785797	1141.762669	650.5931133	0.569814666	1.216880715	0.693396478
0.660660661	0.03003003	203.3639379	1.27E-05	0.000943662	5.092127877	5396.136505	1141.633938	650.3671696	0.569681005	1.216743515	0.693155669
0.690690691	0.03003003	203.2351441	1.28E-05	0.000943662	5.092461586	5396.489221	1141.505144	650.1410625	0.569547203	1.216606248	0.692914686
0.720720721	0.03003003	203.1062875	1.28E-05	0.000943662	5.092797196	5396.843951	1141.376288	649.914792	0.569413259	1.216468914	0.692673529
0.750750751	0.03003003	202.9773679	1.28E-05	0.000943662	5.093134715	5397.200702	1141.247368	649.6883575	0.569279173	1.216331512	0.692432197
0.780780781	0.03003003	202.8483852	1.28E-05	0.000943662	5.093474148	5397.559478	1141.118385	649.4617588	0.569144943	1.216194044	0.69219069
0.810810811	0.03003003	202.7193393	1.28E-05	0.000943663	5.093815501	5397.920288	1140.989339	649.2349957	0.569010571	1.216056508	0.691949008
0.840840841	0.03003003	202.5902302	1.28E-05	0.000943663	5.094158779	5398.283136	1140.86023	649.0080677	0.568876056	1.215918904	0.69170715
0.870870871	0.03003003	202.4610577	1.28E-05	0.000943663	5.094503989	5398.64803	1140.731058	648.7809746	0.568741396	1.215781233	0.691465116
0.900900901	0.03003003	202.3318216	1.28E-05	0.000943663	5.094851138	5399.014976	1140.601822	648.553716	0.568606593	1.215643495	0.691222906
0.930930931	0.03003003	202.202522	1.28E-05	0.000943663	5.09520023	5399.38398	1140.472522	648.3262917	0.568471646	1.215505688	0.690980519
0.960960961	0.03003003	202.0731587	1.28E-05	0.000943663	5.095551271	5399.755048	1140.343159	648.0987013	0.568336554	1.215367814	0.690737955
0.990990991	0.03003003	201.9437316	1.28E-05	0.000943664	5.095904269	5400.128187	1140.213732	647.8709445	0.568201318	1.215229872	0.690495214
1.021021021	0.03003003	201.8142405	1.29E-05	0.000943664	5.096259229	5400.503403	1140.084241	647.643021	0.568065936	1.215091861	0.690252295
1.051051051	0.03003003	201.6846855	1.29E-05	0.000943664	5.096616157	5400.880704	1139.954686	647.4149304	0.567930409	1.214953782	0.690009198
1.081081081	0.03003003	201.5550664	1.29E-05	0.000943664	5.096975059	5401.260094	1139.825066	647.1866725	0.567794736	1.214815636	0.689765923
1.111111111	0.03003003	201.425383	1.29E-05	0.000943664	5.097335942	5401.641581	1139.695383	646.9582468	0.567658917	1.21467742	0.689522469
1.141141141	0.03003003	201.2956353	1.29E-05	0.000943664	5.097698811	5402.025172	1139.565635	646.7296532	0.567522952	1.214539136	0.689278836
1.171171171	0.03003003	201.1658232	1.29E-05	0.000943665	5.098063673	5402.410873	1139.435823	646.5008912	0.56738684	1.214400784	0.689035023
1.201201201	0.03003003	201.0359466	1.29E-05	0.000943665	5.098430534	5402.79869	1139.305947	646.2719605	0.567250581	1.214262362	0.688791031
1.231231231	0.03003003	200.9060053	1.29E-05	0.000943665	5.098799401	5403.188631	1139.176005	646.0428609	0.567114175	1.214123872	0.688546858
1.261261261	0.03003003	200.7759993	1.29E-05	0.000943665	5.099170279	5403.580702	1139.045999	645.8135919	0.566977622	1.213985313	0.688302506
1.291291291	0.03003003	200.6459284	1.29E-05	0.000943665	5.099543176	5403.974909	1138.915928	645.5841533	0.566840921	1.213846684	0.688057972
1.321321321	0.03003003	200.5157925	1.29E-05	0.000943665	5.099918096	5404.371259	1138.785793	645.3545447	0.566704071	1.213707987	0.687813257
1.351351351	0.03003003	200.3855916	1.29E-05	0.000943666	5.100295048	5404.76976	1138.655592	645.1247658	0.566567073	1.21356922	0.687568361
1.381381381	0.03003003	200.2553256	1.30E-05	0.000943666	5.100674036	5405.170417	1138.525326	644.8948163	0.566429926	1.213430383	0.687323282
1.411411411	0.03003003	200.1249942	1.30E-05	0.000943666	5.101055068	5405.573238	1138.394994	644.6646957	0.56629263	1.213291477	0.687078022
1.441441441	0.03003003	199.9945975	1.30E-05	0.000943666	5.10143815	5405.978229	1138.264597	644.4344039	0.566155185	1.213152501	0.686832579
1.471471471	0.03003003	199.8641352	1.30E-05	0.000943666	5.101823289	5406.385398	1138.134135	644.2039404	0.56601759	1.213013456	0.686586953
1.501501502	0.03003003	199.7336074	1.30E-05	0.000943666	5.10221049	5406.794751	1138.003607	643.9733049	0.565879845	1.21287434	0.686341144
1.531531532	0.03003003	199.6030138	1.30E-05	0.000943667	5.102599761	5407.206295	1137.873014	643.7424971	0.56574195	1.212735155	0.686095151
1.561561562	0.03003003	199.4723544	1.30E-05	0.000943667	5.102991108	5407.620037	1137.742354	643.5115167	0.565603903	1.212595899	0.685848974
1.591591592	0.03003003	199.3416291	1.30E-05	0.000943667	5.103384538	5408.035985	1137.611629	643.2803632	0.565465706	1.212456573	0.685602612
1.621621622	0.03003003	199.2108377	1.30E-05	0.000943667	5.103780057	5408.454144	1137.480838	643.0490364	0.565327358	1.212317177	0.685356066
1.651651652	0.03003003	199.0799802	1.30E-05	0.000943667	5.104177672	5408.874522	1137.34998	642.817536	0.565188858	1.21217771	0.685109335
1.681681682	0.03003003	198.9490564	1.30E-05	0.000943667	5.104577389	5409.297127	1137.219056	642.5858615	0.565050205	1.212038173	0.684862419
1.711711712	0.03003003	198.8180662	1.31E-05	0.000943668	5.104979216	5409.721965	1137.088066	642.3540126	0.564911401	1.211898565	0.684615316
1.741741742	0.03003003	198.6870096	1.31E-05	0.000943668	5.105383159	5410.149043	1136.95701	642.121989	0.564772444	1.211758886	0.684368027
1.771771772	0.03003003	198.5558863	1.31E-05	0.000943668	5.105789225	5410.578369	1136.825886	641.8897904	0.564633334	1.211619136	0.684120552
1.801801802	0.03003003	198.4246964	1.31E-05	0.000943668	5.10619742	5411.009949	1136.694696	641.6574163	0.564494071	1.211479314	0.68387289
1.831831832	0.03003003	198.2934396	1.31E-05	0.000943668	5.106607752	5411.443792	1136.56344	641.4248665	0.564354654	1.211339422	0.68362504
1.861861862	0.03003003	198.1621159	1.31E-05	0.000943668	5.107020226	5411.879903	1136.432116	641.1921406	0.564215083	1.211199458	0.683377003
1.891891892	0.03003003	198.0307251	1.31E-05	0.000943669	5.107434851	5412.318291	1136.300725	640.9592382	0.564075358	1.211059423	0.683128778
1.921921922	0.03003003	197.8992672	1.31E-05	0.000943669	5.107851633	5412.758963	1136.169267	640.7261591	0.563935478	1.210919317	0.682880364
1.951951952	0.03003003	197.767742	1.31E-05	0.000943669	5.108270579	5413.201926	1136.037742	640.4929027	0.563795444	1.210779138	0.682631761
1.981981982	0.03003003	197.6361495	1.31E-05	0.000943669	5.108691696	5413.647187	1135.906149	640.2594689	0.563655254	1.210638888	0.68238297
2.012012012	0.03003003	197.5044894	1.31E-05	0.000943669	5.10911499	5414.094754	1135.774489	640.0258572	0.563514908	1.210498566	0.682133988
2.042042042	0.03003003	197.3727617	1.32E-05	0.000943669	5.10954047	5414.544634	1135.642762	639.7920672	0.563374407	1.210358172	0.681884817
2.072072072	0.03003003	197.2409663	1.32E-05	0.00094367	5.109968141	5414.996835	1135.510966	639.5580987	0.563233749	1.210217705	0.681635455
2.102102102	0.03003003	197.109103	1.32E-05	0.00094367	5.110398011	5415.451364	1135.379103	639.3239512	0.563092935	1.210077166	0.681385903
2.132132132	0.03003003	196.9771718	1.32E-05	0.00094367	5.110830088	5415.908229	1135.247172	639.0896245	0.562951964	1.209936555	0.68113616
2.162162162	0.03003003	196.8451725	1.32E-05	0.00094367	5.111264378	5416.367438	1135.115172	638.855118	0.562810835	1.209795872	0.680886225
2.192192192	0.03003003	196.713105	1.32E-05	0.00094367	5.111700888	5416.828997	1134.983105	638.6204316	0.562669549	1.209655115	0.680636098
2.222222222	0.03003003	196.5809692	1.32E-05	0.000943671	5.112139626	5417.292915	1134.850969	638.3855648	0.562528105	1.209514286	0.680385779
2.252252252	0.03003003	196.4487649	1.32E-05	0.000943671	5.112580598	5417.759199	1134.718765	638.1505172	0.562386502	1.209373384	0.680135267
2.282282282	0.03003003	196.3164922	1.32E-05	0.000943671	5.113023813	5418.227856	1134.586492	637.9152885	0.562244741	1.209232409	0.679884563
2.312312312	0.03003003	196.1841507	1.32E-05	0.000943671	5.113469277	5418.698896	1134.454151	637.6798783	0.562102821	1.20909136	0.679633664
2.342342342	0.03003003	196.0517405	1.32E-05	0.000943671	5.113916998	5419.172324	1134.321741	637.4442863	0.561960741	1.208950239	0.679382572
2.372372372	0.03003003	195.9192614	1.33E-05	0.000943671	5.114366983	5419.64815	1134.189261	637.208512	0.561818502	1.208809044	0.679131286
2.402402402	0.03003003	195.7867133	1.33E-05	0.000943672	5.114819239	5420.12638	1134.056713	636.9725552	0.561676103	1.208667775	0.678879806
2.432432432	0.03003003	195.654096	1.33E-05	0.000943672	5.115273774	5420.607024	1133.924096	636.7364154	0.561533543	1.208526433	0.67862813
2.462462462	0.03003003	195.5214095	1.33E-05	0.000943672	5.115730596	5421.090088	1133.79141	636.5000923	0.561390823	1.208385017	0.678376259
2.492492492	0.03003003	195.3886537	1.33E-05	0.000943672	5.116189711	5421.57558	1133.658654	636.2635854	0.561247941	1.208243527	0.678124192
2.522522523	0.03003003	195.2558283	1.33E-05	0.000943672	5.116651128	5422.063509	1133.525828	636.0268945	0.561104898	1.208101962	0.677871929
2.552552553	0.03003003	195.1229333	1.33E-05	0.000943672	5.117114853	5422.553883	1133.392933	635.7900191	0.560961693	1.207960324	0.677619469
2.582582583	0.03003003	194.9899686	1.33E-05	0.000943673	5.117580895	5423.046709	1133.259969	635.5529589	0.560818326	1.207818612	0.677366812
2.612612613	0.03003003	194.8569341	1.33E-05	0.000943673	5.118049261	5423.541996	1133.126934	635.3157135	0.560674797	1.207676824	0.677113958
2.642642643	0.03003003	194.7238295	1.33E-05	0.000943673	5.118519959	5424.039751	1132.99383	635.0782825	0.560531104	1.207534963	0.676860906
2.672672673	0.03003003	194.5906549	1.34E-05	0.000943673	5.118992996	5424.539984	1132.860655	634.8406655	0.560387249	1.207393026	0.676607656
2.702702703	0.03003003	194.4574101	1.34E-05	0.000943673	5.11946838	5425.042701	1132.72741	634.6028621	0.560243229	1.207251015	0.676354207
2.732732733	0.03003003	194.3240949	1.34E-05	0.000943674	5.119946119	5425.547911	1132.594095	634.364872	0.560099046	1.207108929	0.67610056
2.762762763	0.03003003	194.1907092	1.34E-05	0.000943674	5.120426221	5426.055623	1132.460709	634.1266948	0.559954698	1.206966768	0.675846712
2.792792793	0.03003003	194.057253	1.34E-05	0.000943674	5.120908693	5426.565845	1132.327253	633.8883301	0.559810186	1.206824531	0.675592665
2.822822823	0.03003003	193.9237261	1.34E-05	0.000943674	5.121393543	5427.078584	1132.193726	633.6497774	0.559665509	1.206682219	0.675338418
2.852852853	0.03003003	193.7901283	1.34E-05	0.000943674	5.121880779	5427.59385	1132.060128	633.4110365	0.559520666	1.206539832	0.67508397
2.882882883	0.03003003	193.6564596	1.34E-05	0.000943674	5.12237041	5428.11165	1131.92646	633.1721069	0.559375657	1.206397369	0.674829321
2.912912913	0.03003003	193.5227198	1.34E-05	0.000943675	5.122862442	5428.631994	1131.79272	632.9329883	0.559230482	1.20625483	0.67457447
2.942942943	0.03003003	193.3889088	1.34E-05	0.000943675	5.123356885	5429.154889	1131.658909	632.6936801	0.559085141	1.206112216	0.674319418
2.972972973	0.03003003	193.2550264	1.35E-05	0.000943675	5.123853745	5429.680344	1131.525026	632.4541822	0.558939632	1.205969525	0.674064163
3.003003003	0.03003003	193.1210726	1.35E-05	0.000943675	5.124353031	5430.208368	1131.391073	632.2144939	0.558793957	1.205826758	0.673808705
3.033033033	0.03003003	192.9870473	1.35E-05	0.000943675	5.124854752	5430.738969	1131.257047	631.9746151	0.558648113	1.205683915	0.673553044
3.063063063	0.03003003	192.8529502	1.35E-05	0.000943676	5.125358915	5431.272156	1131.12295	631.7345451	0.558502102	1.205540996	0.67329718
3.093093093	0.03003003	192.7187813	1.35E-05	0.000943676	5.125865529	5431.807937	1130.988781	631.4942838	0.558355922	1.205398	0.673041112
3.123123123	0.03003003	192.5845404	1.35E-05	0.000943676	5.126374601	5432.346321	1130.85454	631.2538305	0.558209573	1.205254927	0.672784839
3.153153153	0.03003003	192.4502274	1.35E-05	0.000943676	5.126886139	5432.887317	1130.720227	631.0131851	0.558063056	1.205111777	0.672528361
3.183183183	0.03003003	192.3158422	1.35E-05	0.000943676	5.127400154	5433.430934	1130.585842	630.772347	0.557916368	1.204968551	0.672271678
3.213213213	0.03003003	192.1813847	1.35E-05	0.000943677	5.127916651	5433.97718	1130.451385	630.5313158	0.557769511	1.204825247	0.672014789
3.243243243	0.03003003	192.0468547	1.35E-05	0.000943677	5.12843564	5434.526064	1130.316855	630.2900912	0.557622483	1.204681866	0.671757694
3.273273273	0.03003003	191.9122521	1.35E-05	0.000943677	5.12895713	5435.077595	1130.182252	630.0486727	0.557475285	1.204538408	0.671500392
3.303303303	0.03003003	191.7775767	1.36E-05	0.000943677	5.129481128	5435.631782	1130.047577	629.8070599	0.557327915	1.204394872	0.671242883
3.333333333	0.03003003	191.6428285	1.36E-05	0.000943677	5.130007643	5436.188634	1129.912829	629.5652525	0.557180374	1.204251259	0.670985167
3.363363363	0.03003003	191.5080073	1.36E-05	0.000943677	5.130536684	5436.74816	1129.778007	629.3232499	0.557032661	1.204107567	0.670727243
3.393393393	0.03003003	191.373113	1.36E-05	0.000943678	5.131068259	5437.310369	1129.643113	629.0810519	0.556884776	1.203963798	0.67046911
3.423423423	0.03003003	191.2381454	1.36E-05	0.000943678	5.131602376	5437.87527	1129.508145	628.8386579	0.556736718	1.203819951	0.670210769
3.453453453	0.03003003	191.1031044	1.36E-05	0.000943678	5.132139045	5438.442872	1129.373104	628.5960675	0.556588487	1.203676025	0.669952218
3.483483483	0.03003003	190.96799	1.36E-05	0.000943678	5.132678273	5439.013184	1129.23799	628.3532805	0.556440083	1.203532022	0.669693458
3.513513514	0.03003003	190.8328018	1.36E-05	0.000943678	5.133220071	5439.586216	1129.102802	628.1102962	0.556291504	1.203387939	0.669434487
3.543543544	0.03003003	190.6975399	1.36E-05	0.000943679	5.133764445	5440.161976	1128.96754	627.8671143	0.556142752	1.203243778	0.669175306
3.573573574	0.03003003	190.5622041	1.37E-05	0.000943679	5.134311406	5440.740474	1128.832204	627.6237345	0.555993825	1.203099539	0.668915914
3.603603604	0.03003003	190.4267942	1.37E-05	0.000943679	5.134860961	5441.32172	1128.696794	627.3801562	0.555844722	1.20295522	0.66865631
3.633633634	0.03003003	190.2913101	1.37E-05	0.000943679	5.13541312	5441.905723	1128.56131	627.136379	0.555695445	1.202810822	0.668396495
3.663663664	0.03003003	190.1557518	1.37E-05	0.000943679	5.135967892	5442.492491	1128.425752	626.8924025	0.555545991	1.202666345	0.668136467
3.693693694	0.03003003	190.0201189	1.37E-05	0.00094368	5.136525285	5443.082035	1128.290119	626.6482264	0.555396361	1.202521789	0.667876226
3.723723724	0.03003003	189.8844115	1.37E-05	0.00094368	5.137085309	5443.674364	1128.154412	626.4038501	0.555246555	1.202377153	0.667615772
3.753753754	0.03003003	189.7486294	1.37E-05	0.00094368	5.137647973	5444.269487	1128.018629	626.1592732	0.555096571	1.202232438	0.667355104
3.783783784	0.03003003	189.6127724	1.37E-05	0.00094368	5.138213284	5444.867415	1127.882772	625.9144953	0.55494641	1.202087643	0.667094222
3.813813814	0.03003003	189.4768404	1.37E-05	0.00094368	5.138781254	5445.468156	1127.74684	625.6695159	0.554796071	1.201942767	0.666833125
3.843843844	0.03003003	189.3408333	1.37E-05	0.000943681	5.13935189	5446.071721	1127.610833	625.4243347	0.554645553	1.201797812	0.666571813
3.873873874	0.03003003	189.2047509	1.38E-05	0.000943681	5.139925202	5446.678119	1127.474751	625.1789512	0.554494857	1.201652777	0.666310285
3.903903904	0.03003003	189.0685931	1.38E-05	0.000943681	5.1405012	5447.287359	1127.338593	624.933365	0.554343982	1.201507661	0.666048541
3.933933934	0.03003003	188.9323598	1.38E-05	0.000943681	5.141079892	5447.899452	1127.20236	624.6875755	0.554192927	1.201362465	0.665786581
3.963963964	0.03003003	188.7960508	1.38E-05	0.000943681	5.141661287	5448.514408	1127.066051	624.4415825	0.554041693	1.201217188	0.665524404
3.993993994	0.03003003	188.6596659	1.38E-05	0.000943682	5.142245395	5449.132236	1126.929666	624.1953853	0.553890277	1.20107183	0.665262009
4.024024024	0.03003003	188.5232051	1.38E-05	0.000943682	5.142832226	5449.752947	1126.793205	623.9489837	0.553738681	1.200926391	0.664999396
4.054054054	0.03003003	188.3866682	1.38E-05	0.000943682	5.143421789	5450.376549	1126.656668	623.7023771	0.553586904	1.200780871	0.664736565
4.084084084	0.03003003	188.2500551	1.38E-05	0.000943682	5.144014093	5451.003054	1126.520055	623.4555651	0.553434945	1.20063527	0.664473515
4.114114114	0.03003003	188.1133656	1.38E-05	0.000943682	5.144609148	5451.632471	1126.383366	623.2085472	0.553282804	1.200489588	0.664210246
4.144144144	0.03003003	187.9765995	1.38E-05	0.000943683	5.145206963	5452.264811	1126.2466	622.9613231	0.553130481	1.200343824	0.663946756
4.174174174	0.03003003	187.8397568	1.39E-05	0.000943683	5.145807548	5452.900084	1126.109757	622.7138922	0.552977974	1.200197978	0.663683047
4.204204204	0.03003003	187.7028373	1.39E-05	0.000943683	5.146410912	5453.538299	1125.972837	622.4662541	0.552825284	1.20005205	0.663419116
4.234234234	0.03003003	187.5658409	1.39E-05	0.000943683	5.147017066	5454.179467	1125.835841	622.2184083	0.552672411	1.199906041	0.663154964
4.264264264	0.03003003	187.4287673	1.39E-05	0.000943683	5.147626019	5454.823599	1125.698767	621.9703545	0.552519353	1.199759949	0.662890591
4.294294294	0.03003003	187.2916165	1.39E-05	0.000943684	5.148237781	5455.470704	1125.561617	621.722092	0.55236611	1.199613775	0.662625995
4.324324324	0.03003003	187.1543884	1.39E-05	0.000943684	5.148852362	5456.120794	1125.424388	621.4736206	0.552212683	1.199467518	0.662361176
4.354354354	0.03003003	187.0170827	1.39E-05	0.000943684	5.14946977	5456.773878	1125.287083	621.2249396	0.552059069	1.199321179	0.662096134
4.384384384	0.03003003	186.8796994	1.39E-05	0.000943684	5.150090018	5457.429967	1125.149699	620.9760487	0.55190527	1.199174757	0.661830868
4.414414414	0.03003003	186.7422382	1.39E-05	0.000943684	5.150713113	5458.089072	1125.012238	620.7269474	0.551751284	1.199028252	0.661565378
4.444444444	0.03003003	186.6046991	1.40E-05	0.000943685	5.151339067	5458.751203	1124.874699	620.4776352	0.551597112	1.198881664	0.661299663
4.474474474	0.03003003	186.4670819	1.40E-05	0.000943685	5.15196789	5459.416371	1124.737082	620.2281116	0.551442752	1.198734993	0.661033723
4.504504505	0.03003003	186.3293864	1.40E-05	0.000943685	5.152599591	5460.084587	1124.599386	619.9783762	0.551288204	1.198588238	0.660767558
4.534534535	0.03003003	186.1916125	1.40E-05	0.000943685	5.15323418	5460.755861	1124.461613	619.7284286	0.551133468	1.1984414	0.660501166
4.564564565	0.03003003	186.0537601	1.40E-05	0.000943685	5.153871669	5461.430203	1124.32376	619.4782682	0.550978544	1.198294478	0.660234547
4.594594595	0.03003003	185.915829	1.40E-05	0.000943686	5.154512066	5462.107626	1124.185829	619.2278945	0.55082343	1.198147473	0.659967701
4.624624625	0.03003003	185.7778191	1.40E-05	0.000943686	5.155155383	5462.78814	1124.047819	618.9773071	0.550668127	1.198000383	0.659700627
4.654654655	0.03003003	185.6397302	1.40E-05	0.000943686	5.15580163	5463.471755	1123.90973	618.7265056	0.550512634	1.197853209	0.659433325
4.684684685	0.03003003	185.5015621	1.40E-05	0.000943686	5.156450816	5464.158483	1123.771562	618.4754893	0.55035695	1.19770595	0.659165794
4.714714715	0.03003003	185.3633148	1.41E-05	0.000943686	5.157102954	5464.848335	1123.633315	618.224258	0.550201075	1.197558608	0.658898034
4.744744745	0.03003003	185.224988	1.41E-05	0.000943687	5.157758052	5465.541322	1123.494988	617.972811	0.550045009	1.19741118	0.658630044
4.774774775	0.03003003	185.0865816	1.41E-05	0.000943687	5.158416122	5466.237455	1123.356582	617.7211478	0.549888751	1.197263668	0.658361823
4.804804805	0.03003003	184.9480955	1.41E-05	0.000943687	5.159077174	5466.936745	1123.218095	617.4692681	0.549732301	1.19711607	0.658093372
4.834834835	0.03003003	184.8095295	1.41E-05	0.000943687	5.159741219	5467.639204	1123.079529	617.2171713	0.549575658	1.196968388	0.657824689
4.864864865	0.03003003	184.6708834	1.41E-05	0.000943687	5.160408267	5468.344842	1122.940883	616.9648569	0.549418822	1.19682062	0.657555775
4.894894895	0.03003003	184.5321571	1.41E-05	0.000943688	5.16107833	5469.053672	1122.802157	616.7123245	0.549261792	1.196672767	0.657286628
4.924924925	0.03003003	184.3933505	1.41E-05	0.000943688	5.161751417	5469.765704	1122.663351	616.4595735	0.549104567	1.196524828	0.657017248
4.954954955	0.03003003	184.2544634	1.41E-05	0.000943688	5.162427541	5470.48095	1122.524463	616.2066034	0.548947149	1.196376804	0.656747635
4.984984985	0.03003003	184.1154957	1.42E-05	0.000943688	5.163106711	5471.199422	1122.385496	615.9534138	0.548789535	1.196228693	0.656477788
5.015015015	0.03003003	183.9764471	1.42E-05	0.000943688	5.163788939	5471.921132	1122.246447	615.7000041	0.548631725	1.196080496	0.656207706
5.045045045	0.03003003	183.8373175	1.42E-05	0.000943689	5.164474235	5472.64609	1122.107318	615.4463739	0.548473719	1.195932213	0.655937389
5.075075075	0.03003003	183.6981069	1.42E-05	0.000943689	5.165162611	5473.374308	1121.968107	615.1925226	0.548315517	1.195783844	0.655666836
5.105105105	0.03003003	183.5588149	1.42E-05	0.000943689	5.165854078	5474.105799	1121.828815	614.9384498	0.548157118	1.195635387	0.655396048
5.135135135	0.03003003	183.4194415	1.42E-05	0.000943689	5.166548647	5474.840574	1121.689442	614.6841549	0.547998521	1.195486844	0.655125023
5.165165165	0.03003003	183.2799865	1.42E-05	0.00094369	5.16724633	5475.578645	1121.549987	614.4296375	0.547839726	1.195338215	0.65485376
5.195195195	0.03003003	183.1404498	1.42E-05	0.00094369	5.167947136	5476.320024	1121.41045	614.1748969	0.547680733	1.195189497	0.65458226
5.225225225	0.03003003	183.0008312	1.42E-05	0.00094369	5.168651079	5477.064722	1121.270831	613.9199328	0.547521541	1.195040693	0.654310521
5.255255255	0.03003003	182.8611304	1.43E-05	0.00094369	5.169358168	5477.812753	1121.13113	613.6647446	0.547362149	1.194891801	0.654038544
5.285285285	0.03003003	182.7213475	1.43E-05	0.00094369	5.170068416	5478.564127	1120.991347	613.4093317	0.547202557	1.194742822	0.653766327
5.315315315	0.03003003	182.5814822	1.43E-05	0.000943691	5.170781834	5479.318858	1120.851482	613.1536938	0.547042765	1.194593755	0.65349387
5.345345345	0.03003003	182.4415343	1.43E-05	0.000943691	5.171498434	5480.076957	1120.711534	612.8978301	0.546882772	1.194444599	0.653221173
5.375375375	0.03003003	182.3015037	1.43E-05	0.000943691	5.172218227	5480.838436	1120.571504	612.6417403	0.546722577	1.194295356	0.652948235
5.405405405	0.03003003	182.1613902	1.43E-05	0.000943691	5.172941224	5481.603309	1120.43139	612.3854238	0.546562181	1.194146024	0.652675055
5.435435435	0.03003003	182.0211937	1.43E-05	0.000943691	5.173667438	5482.371587	1120.291194	612.1288801	0.546401582	1.193996604	0.652401633
5.465465465	0.03003003	181.880914	1.43E-05	0.000943692	5.174396881	5483.143282	1120.150914	611.8721086	0.54624078	1.193847095	0.652127968
5.495495495	0.03003003	181.740551	1.43E-05	0.000943692	5.175129563	5483.918408	1120.010551	611.6151089	0.546079774	1.193697498	0.65185406
5.525525526	0.03003003	181.6001044	1.44E-05	0.000943692	5.175865497	5484.696977	1119.870104	611.3578804	0.545918565	1.193547811	0.651579908
5.555555556	0.03003003	181.4595742	1.44E-05	0.000943692	5.176604696	5485.479001	1119.729574	611.1004225	0.545757151	1.193398035	0.651305512
5.585585586	0.03003003	181.3189601	1.44E-05	0.000943693	5.17734717	5486.264494	1119.58896	610.8427347	0.545595532	1.19324817	0.65103087
5.615615616	0.03003003	181.1782619	1.44E-05	0.000943693	5.178092932	5487.053467	1119.448262	610.5848166	0.545433708	1.193098215	0.650755983
5.645645646	0.03003003	181.0374796	1.44E-05	0.000943693	5.178841994	5487.845934	1119.30748	610.3266675	0.545271678	1.19294817	0.65048085
5.675675676	0.03003003	180.896613	1.44E-05	0.000943693	5.179594369	5488.641908	1119.166613	610.0682869	0.545109441	1.192798036	0.650205471
5.705705706	0.03003003	180.7556618	1.44E-05	0.000943693	5.180350068	5489.441401	1119.025662	609.8096743	0.544946997	1.192647811	0.649929844
